demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,OrderNum,Order
428,685,182,0,1246.07,10,0,0,-1,1130,3,335|131|564
429,150,376,0,1233.47,10,0,0,-1,1159,3,545|458|512
430,636,236,0,1078,10,0,0,-1,998,3,705|18|408
431,194,543,0,1491.73,10,0,0,-1,1368,3,376|173|7
432,484,650,0,1433.93,10,0,0,-1,1553,3,345|164|734
433,476,704,0,1341,10,0,0,-1,1406,3,472|253|200
434,728,354,0,946.333,10,0,0,-1,896,3,728|83|182
435,599,620,0,2296.4,10,0,0,-1,2293,3,448|565|109
436,337,628,0,1044.4,10,0,0,-1,1034,3,127|466|667
437,475,27,0,1625.53,10,0,0,-1,1408,3,475|677|98
438,59,395,0,1734.2,10,0,0,-1,1845,3,262|354|357
439,633,690,0,1765.13,10,0,0,-1,1493,3,637|262|97
440,544,345,0,765.2,10,0,0,-1,905,3,339|18|490
441,160,344,0,1650.47,10,0,0,-1,1545,3,159|153|316
442,281,563,0,1371.13,10,0,0,-1,1264,3,250|487|408
443,213,181,0,1892.07,10,0,0,-1,1863,3,221|438|151
444,531,256,0,1541.93,10,0,0,-1,1430,3,437|702|357
445,323,729,0,1473.47,10,0,0,-1,1963,3,322|440|523
446,361,38,0,869.6,10,0,0,-1,740,3,650|651|742
447,99,345,0,778.2,10,0,0,-1,821,3,99|24|52
448,358,101,0,1933.73,10,0,0,-1,1394,3,97|505|30
449,442,292,0,1293.33,10,0,0,-1,1263,3,649|751|273
450,248,744,0,1087.53,10,0,0,-1,828,3,403|25|512
451,16,197,0,1673.13,10,0,0,-1,1510,3,513|199|25
452,430,696,0,904.733,10,0,0,-1,835,3,323|142|330
453,17,157,0,1799,10,0,0,-1,1750,3,718|317|83
454,738,365,0,1255.73,10,0,0,-1,1376,3,546|316|652
455,621,190,0,1439.27,10,0,0,-1,1851,3,145|195|404
456,395,338,0,1599,10,0,0,-1,1553,3,395|480|697
457,141,494,0,1214.07,10,0,0,-1,1301,3,127|462|492
458,699,491,0,695.2,10,0,0,-1,642,3,391|223|487
459,50,532,0,996.467,10,0,0,-1,1146,3,372|210|250
460,522,303,0,972.333,10,0,0,-1,1017,3,690|525|725
461,480,539,0,2312,10,0,0,-1,2101,3,590|47|503
462,102,682,0,2628.27,10,0,0,-1,2770,3,314|512|357
463,593,564,0,1234.73,10,0,0,-1,1116,3,715|714|60
464,437,739,0,1402.47,10,0,0,-1,1373,3,670|74|168
465,101,264,0,2540.67,10,0,0,-1,2165,3,309|512|201
466,264,518,0,2001.47,10,0,0,-1,1977,3,347|112|587
467,87,744,0,733.867,10,0,0,-1,559,3,97|201|408
468,109,376,0,1065.33,10,0,0,-1,967,3,32|741|704
469,191,666,0,771.2,10,0,0,-1,995,3,569|194|404
470,211,355,0,1419.27,10,0,0,-1,1565,3,38|196|600
471,35,554,0,645.267,10,0,0,-1,705,3,225|228|642
472,262,701,0,1023.47,10,0,0,-1,762,3,262|351|472
473,543,707,0,1107.33,10,0,0,-1,1197,3,149|314|7
474,698,192,0,1299.07,10,0,0,-1,1353,3,696|64|672
475,657,454,0,1570.67,10,0,0,-1,1790,3,418|614|18
476,207,378,0,644.133,10,0,0,-1,641,3,205|725|25
477,684,501,0,1761.87,10,0,0,-1,1585,3,299|470|96
478,401,469,0,1522.73,10,0,0,-1,1495,3,399|124|686
479,604,190,0,1451.13,10,0,0,-1,1792,3,650|498|378
480,279,409,0,1216.47,10,0,0,-1,1362,3,564|455|137
481,728,48,0,597.333,10,0,0,-1,663,3,723|205|161
482,476,247,0,1217,10,0,0,-1,1247,3,478|594|161
483,31,648,0,1786.93,10,0,0,-1,1526,3,525|161|503
484,277,320,0,1424.93,10,0,0,-1,1588,3,283|74|487
485,440,252,0,1480.4,10,0,0,-1,1405,3,440|653|495
486,211,299,0,2120.27,10,0,0,-1,2295,3,244|729|54
487,427,207,0,930.467,10,0,0,-1,1105,3,150|545|314
488,129,487,0,912.333,10,0,0,-1,1008,3,693|667|47
489,631,617,0,2436.53,10,0,0,-1,1983,3,470|358|87
490,203,641,0,987.067,10,0,0,-1,886,3,162|503|227
491,695,133,0,976,10,0,0,-1,868,3,638|347|353
492,43,130,0,1140.93,10,0,0,-1,909,3,487|296|76
493,291,696,0,1117.2,10,0,0,-1,994,3,680|358|345
494,470,212,0,1866.47,10,0,0,-1,1947,3,355|347|60
495,333,242,0,1560.4,10,0,0,-1,1570,3,691|692|628
496,308,208,0,798.467,10,0,0,-1,830,3,199|512|506
497,706,736,0,1001.13,10,0,0,-1,888,3,706|716|704
498,231,172,0,1254.2,10,0,0,-1,1072,3,51|161|162
499,575,305,0,1343.8,10,0,0,-1,1569,3,160|671|184
500,573,743,0,1473.47,10,0,0,-1,1464,3,573|319|186
501,146,95,0,886.467,10,0,0,-1,816,3,652|529|247
502,612,22,0,654.667,10,0,0,-1,630,3,612|162|206
503,43,130,0,1140.93,10,0,0,-1,909,3,296|594|79
504,426,443,0,1702.27,10,0,0,-1,1999,3,316|624|32
505,480,287,0,1373.07,10,0,0,-1,1190,3,480|345|673
506,680,321,0,1384.53,10,0,0,-1,1099,3,293|97|512
